data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
6410340,231,ETH3787,3787,2017-04-24,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,West Harerghe,Doba,Doba,9.2833,41.0833,2,Oromiya Media Network,International,Clashes reported in Doba and Goro Gutuu. No additional information given.,0,1575999997,ETH
6410341,231,ETH3786,3786,2017-04-23,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Afar,Zone 3,Amibara,Awash,8.9833,40.1667,2,Oromiya Media Network,International,Clashes between Liyu Police paramilitaries of Afar region and local Oromo tribesmen left two men in the hospital with bulletwounds. Two villages have reportedly sustained significant damage from fires. The two wounded men were taken to a hospital in Dese.,0,1575999997,ETH
6410706,231,ETH3785,3785,2017-04-22,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,Bale,Lege Hida,Beltu,7.8685,41.1158,2,Oromiya Media Network,International,One killed and 2 wounded in a gunfight between Oromo residents and Liyu Police paramilitary units in Waddesat Kalessa of Laga Hidha district.,1,1575999998,ETH
6410344,231,ETH3783,3783,2017-04-21,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,West Harerghe,Mieso,Bordode,9.2333,40.7500,2,Oromiya Media Network,International,One man killed by Liyu Police paramilitaries during clashes with local tribesmen in the village of Funyan Ajoo.,1,1575999997,ETH
6410345,231,ETH3784,3784,2017-04-21,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,West Harerghe,Doba,Doba,9.2833,41.0833,2,Oromiya Media Network,International,"One Oromo tribesman killed in clashes with Liyu Police paramilitaries forces. According to local sources, clashes happened in a village called Arada Chifra.",1,1575999997,ETH
6410707,231,ETH3782,3782,2017-04-21,2017,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),,4,Oromo Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Afar,Zone 3,Amibara,Awash,8.9833,40.1667,2,Oromiya Media Network,International,3 Oromo men wounded in continuing clashes between Afar militia members and local Oromo tribesmen.,0,1575999998,ETH
6409996,231,ETH3778,3778,2017-04-20,2017,2,Battles,Armed clash,AGUDM: Patriotic Ginbot 7 for Unity and Democratic Movement,,2,Military Forces of Ethiopia (1995-2018),,1,12,Eastern Africa,Ethiopia,Amhara,North Gondar,Gonder Zuria,Dembia,12.4500,37.3333,1,ESAT,International,"One soldier was killed and three others wounded in an attack by the PG7 forces on a Chinese irrigation site located near Dembia, Gonder zone.",1,1575999996,ETH
6409997,231,ETH3777,3777,2017-04-20,2017,2,Battles,Armed clash,AGUDM: Patriotic Ginbot 7 for Unity and Democratic Movement,,2,Military Forces of Ethiopia (1995-2018),,1,12,Eastern Africa,Ethiopia,Amhara,South Gonder,Kemekem,Addis Zemen,12.1167,37.7833,1,ESAT,International,PG7 forces claims that 2 other Ethiopian federal commanders are killed in an attack on Addis Zeman in Debeb Gondar area.,2,1575999996,ETH
6409765,231,ETH3781,3781,2017-04-20,2017,2,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Military Forces of Ethiopia (1995-2018),7,37,Eastern Africa,Ethiopia,Amhara,North Gondar,Gonder Zuria,Gonder,12.6000,37.4667,1,ESAT,International,A member of the Ethiopian Intelligence forces was found dead at his house in Gonder. No information on who may have been responsible for his death.,1,1575999995,ETH
6410119,231,ETH3780,3780,2017-04-20,2017,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Government of Ethiopia (1995-2018),7,37,Eastern Africa,Ethiopia,Amhara,North Gondar,Gonder Zuria,Gonder,12.6000,37.4667,1,ESAT,International,"A grenade was hurled at the house of a government official in Gonder, leaving him seriously wounded. No group has claimed responsibility for the attack, however sources mentioned that he may have been targeted for participating in the government crackdown in the town throughout the recent State of Emergency.",0,1575999996,ETH
6409877,231,ETH3779,3779,2017-04-20,2017,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Military Forces of Ethiopia (1995-2018),,1,13,Eastern Africa,Ethiopia,Amhara,North Gondar,Gonder Zuria,Gonder,12.6000,37.4667,2,ESAT,International,"A truck carrying Ethiopian federal soldiers came under attack by unknown gunmen, leaving 5 soldiers dead and and 4 others wounded. The truck was reportedly traveling from Musie Bamb Military Camp to the city of Gondar when the driver was shot dead, causing the truck to roll.",5,1575999995,ETH
7279670,231,ETH3776,3776,2017-04-19,2017,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Ethiopia),,3,,,0,30,Eastern Africa,Ethiopia,Amhara,North Gondar,Gonder Zuria,Gonder,12.6000,37.4667,1,Zehabesha,International,A bomb attack occurred in the 'college' area around Beghemder hotel in Gondar city. Fatalities are unknown as of the time of this report.,0,1604354659,ETH
6410716,231,ETH3775,3775,2017-04-14,2017,1,Violence against civilians,Attack,Police Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Dire Dawa,Dire Dawa,Dire Dawa,Dire Dawa,9.5983,41.8468,2,Oromiya Media Network,International,Police fired on a youth group celebrating the outcome of a football match. 1 killed and 2 wounded. No further details were given in the report.,1,1575999998,ETH
7212944,231,ETH3773,3773,2017-04-12,2017,2,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,West Harerghe,Mieso,Asebe Teferi,9.0857,40.8671,2,Oromiya Media Network,International,Fighting between local Oromo militias and Somali regional Liyu Police paramilitaries continues in West Hararge Kebeles of Goba and Goro Butu. 3 Policemen were reportedly injured.,0,1600121127,ETH
6410717,231,ETH3774,3774,2017-04-12,2017,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,16,Eastern Africa,Ethiopia,Amhara,Oromia Zone,Kemise,Kemise,10.7244,39.8740,1,Oromiya Media Network,International,Residents protesting the demolition of homes by the Ethiopian military were fired upon by federal military troops. 1 fatality and several injuries were reported.,1,1575999998,ETH
7262060,231,ETH3772,3772,2017-04-09,2017,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),Police Forces of Ethiopia (1995-2018) Liyu Police,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Degehabur,Birqod,7.5958,43.7742,1,ESAT,International,"According to a report by the Ogaden News Agency, Ethiopian regime soldiers and army units from the Ogaden National Liberation Army engaged in a brief fight on Sunday resulting in several fatalities. Residents fleeing the fighting reported seeing the bodies of 17 Ethiopian soldiers at the scene. Reporters at Jijiga hospital later reported that the hospital received several wounded soldiers who had been airlifted from the fight.",17,1603755459,ETH
6410005,231,ETH3771,3771,2017-04-06,2017,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Military Forces of Ethiopia (1995-2018),,1,13,Eastern Africa,Ethiopia,Amhara,North Gondar,Gonder Zuria,Dembia,12.4500,37.3333,1,ESAT,International,A church was reportedly set ablaze by regime soldiers in Denbia. Sporatic gunfire was later heard in an area nearby and several people arrested.,0,1575999996,ETH
6411574,231,ETH3770,3770,2017-04-05,2017,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37,Eastern Africa,Ethiopia,Amhara,North Gondar,Gonder Zuria,Gonder,12.6000,37.4667,1,Zehabesha,International,Three people were killed and four others injured when a parking area for vehicles belonging to a Chinese construction company came under attack. It is unclear who the attackers were at this time.,3,1576000001,ETH
6410358,231,ETH3768,3768,2017-04-05,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,Bale,Lege Hida,Beltu,7.8685,41.1158,1,Oromiya Media Network,International,"In Baale zone, Beltu district, firing between Oromo tribesmen and Liyu Police paramilitarieserupted after 17 Oromos were arrested. Several people were wounded but no fatalities were reported.",0,1575999997,ETH
6410359,231,ETH3769,3769,2017-04-05,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,West Harerghe,Doba,Biyo Karaba,9.3667,41.1667,1,Oromiya Media Network,International,"In East Hararghe, in the district of Doba kebele of Misira cirfa, clashes were reported between Oromos and units of the Liyu Police. No Oromos deaths were reported, but 3 Liyu policemen were killed.",3,1575999997,ETH
6410114,231,ETH3767,3767,2017-04-05,2017,1,Battles,Armed clash,Tigray Ethnic Militia (Ethiopia),Military Forces of Ethiopia (1995-2018),4,Amhara Ethnic Militia (Ethiopia),Orthodox Christian Group (Ethiopia),4,44,Eastern Africa,Ethiopia,Tigray,Western Tigray,Welkait,May Hargets,13.7167,37.7667,1,ESAT,International,"Six people were killed in a shooting that broke out at the Waldiba monastery in northern Ethiopia. Fighting broke out on Tuesday, and continued well into Wednesday as Amhara militiamen clashed with Tigray militiamen backed by the national army. The militias from Tigray were reportedly preventing the pilgrims from Amhara from going into the Tigray side of the monastery.",3,1575999996,ETH
6410118,231,ETH3766,3766,2017-04-04,2017,1,Battles,Armed clash,Tigray Ethnic Militia (Ethiopia),Military Forces of Ethiopia (1995-2018),4,Amhara Ethnic Militia (Ethiopia),Orthodox Christian Group (Ethiopia),4,44,Eastern Africa,Ethiopia,Tigray,Western Tigray,Welkait,May Hargets,13.7167,37.7667,1,ESAT,International,"Six people were killed in a shooting that broke out at the Waldiba monastery in northern Ethiopia. Fighting broke out on Tuesday, and continued well into Wednesday as Amhara militiamen clashed with Tigray militiamen backed by the national army. The militias from Tigray were reportedly preventing the pilgrims from Amhara from going into the Tigray side of the monastery.",3,1575999996,ETH
6410161,231,ETH3765,3765,2017-04-03,2017,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37,Eastern Africa,Ethiopia,Amhara,North Gondar,Gonder Zuria,Gonder,12.6000,37.4667,1,ESAT,International,"A grenade was thrown at the Florida International Hotel in Gondar Saturday night. Three people have reportedly been injured in the attack. Govornment officials are known to regular be found in this particular hotel, and the hotel is also currently being used as a police command post during Ethiopia's declared state of emergency.",0,1575999996,ETH
6410177,231,ETH3764,3764,2017-04-03,2017,1,Strategic developments,Arrests,Police Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Orthodox Christian Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Tigray,Western Tigray,Welkait,May Hargets,13.7167,37.7667,1,ESAT,International,Arrests: Thirty nine monks have been detained after they publicly protested plans by the government to use their monastery for sugar development.,0,1575999996,ETH
6411092,231,ETH3763,3763,2017-04-02,2017,1,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),,4,Oromo Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Afar,Zone 3,Amibara,Awash,8.9833,40.1667,2,Oromiya Media Network,International,Continuing clashes between Afar Tribesmen and Oromo tribal militias have left 2 dead and 7 wounded.,2,1576000000,ETH
4745757,231,ETH3761,3761,2017-03-31,2017,1,Strategic developments,Change to group/activity,Government of Ethiopia (1995-2018),,1,,,0,10,Eastern Africa,Ethiopia,Addis Ababa,Addis Ababa,Addis Ababa,Addis Ababa,9.0330,38.7000,1,Africa News,Regional,"Security Measures: After a request by the State of Emergency Inquiry Board and having accepted the Command Post 's request, the House of Peoples' Representatives yesterday unanimously voted for extension of the State of Emergency (SoE) to another four-months. The reason for the extension was continued activity by anti-peace elements near the country's borders.",0,1552577093,ETH
6410729,231,ETH3762,3762,2017-03-31,2017,1,Violence against civilians,Attack,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,West Harerghe,Mieso,Bordode,9.2333,40.7500,1,Oromiya Media Network,International,"In West Hararge , Bordodde zone, Liyu Police paramilitaries killed a 13 year old boy as he was with his mother. Events surrounding the death of the boy are unclear.",1,1575999998,ETH
6410730,231,ETH3760,3760,2017-03-30,2017,1,Protests,Protest with intervention,Protesters (Ethiopia),Students (Ethiopia),6,Police Forces of Ethiopia (1995-2018),,1,16,Eastern Africa,Ethiopia,Oromia,West Shewa,Ambo Zuria,Ambo,8.9833,37.8500,1,Oromiya Media Network,International,Secondary students from Ambo town protested the arrest and detainment of political prisoners. Several students were arrested following the protest.,0,1575999998,ETH
6410731,231,ETH3759,3759,2017-03-29,2017,2,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),,4,Oromo Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Afar,Zone 3,Amibara,Awash,8.9833,40.1667,2,Oromiya Media Network,International,"Tribal clashes continue in baate. According to local residents, 5 people were killed and 7 wounded.",5,1575999998,ETH
6410732,231,ETH3758,3758,2017-03-27,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,East Harerghe,Meyumuluke,Meyumuluke,8.8000,41.9833,1,Oromiya Media Network,International,"One woman killed in Mayyu Muluqqe, prompting clashes between Liyu Police paramilitaries and local militias.",1,1575999998,ETH
6410733,231,ETH3756,3756,2017-03-26,2017,2,Battles,Armed clash,Afar Ethnic Militia (Ethiopia),,4,Oromo Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Afar,Zone 3,Amibara,Awash,8.9833,40.1667,2,Oromiya Media Network,International,"Tribal clashesreported Baate. According to local residents, 2 afar tribesmen were killed and 1 Oromo man seriously injured.",2,1575999998,ETH
6410734,231,ETH3757,3757,2017-03-26,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,East Harerghe,Fedis,Bokota,9.0333,42.1000,1,Oromiya Media Network,International,Intense clashes reported in Bokota. It is unclear if there was casualties or not.,0,1575999998,ETH
6410735,231,ETH3755,3755,2017-03-25,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,Bale,Lege Hida,Laga Hida,7.9333,41.0667,1,Oromiya Media Network,International,Day two of clashes in Adele (charak): Intense clashes between local Oromo Militias and Liyu Police paramilitary forces left 7 policemen and 4 militia members dead. Fatalities later updated as 11 policemen dead and 4 militia members.,14,1575999998,ETH
6410736,231,ETH3754,3754,2017-03-24,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,Bale,Lege Hida,Laga Hida,7.9333,41.0667,1,Oromiya Media Network,International,Day one of clashes in Adele. Intense clashes between local Oromo Militias and LLiyu Police paramilitaries left 7 policemen and 4 militia members dead. 1 Policeman killed on the 24th with the other fatalities falling on the next day.,1,1575999998,ETH
6410143,231,ETH3753,3753,2017-03-23,2017,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),,6,16,Eastern Africa,Ethiopia,Amhara,Bar Dar Sp. Zone,Bahir Dar Zuria,Bahir Dar,11.6000,37.3833,1,ESAT,International,"Security forces opened fire on a group of people protesting house demolitions in Bahir dar, killing 2. A young girl was also killed in the stampede that ensued as people frantically fled the area. The Ethiopian government has put forth plans to demolish 2,500 houses in the area.",3,1575999996,ETH
6410738,231,ETH3752,3752,2017-03-22,2017,1,Violence against civilians,Attack,Military Forces of Ethiopia (1995-2018),,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.3500,42.8000,1,Oromiya Media Network,International,A man was shot in the leg by Ethiopian security forces. Details surrounding the incident are unknown.,0,1575999998,ETH
6410739,231,ETH3751,3751,2017-03-22,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,East Harerghe,Haro Maya,Alemaya,9.3947,42.0131,1,Oromiya Media Network,International,Protests denoucing the Liyu Police invasion into Oromiya state were conducted. Protests were peaceful and no injuries were reported.,0,1575999998,ETH
6410740,231,ETH3750,3750,2017-03-19,2017,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),Oromo Ethnic Group (Ethiopia),6,16,Eastern Africa,Ethiopia,Oromia,East Harerghe,Golo Oda,Tirtira,8.8000,41.4833,1,Oromiya Media Network,International,"In the town of Burqa Tirtira, Ethiopian military personnel have violently repressed an opposition rally, wounding 3 people and arresting 16 more.",0,1575999998,ETH
6410741,231,ETH3749,3749,2017-03-14,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,West Harerghe,Doba,Doba,9.2833,41.0833,1,Oromiya Media Network,International,"Clashes between Oromo militia fighters the Liyu Police paramilitaries from Somali region in Doba district, in a place called Kommiftu. Gunfire began at 8 in the morning and has lasted until 4 in the afternoon. One person was killed and 6 people wounded.",1,1575999998,ETH
6410742,231,ETH3748,3748,2017-03-13,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,East Harerghe,Gursum,Gursum,9.3500,42.4000,1,Oromiya Media Network,International,Clashes in Kasu of Gursum district between local Oromo militias and Liyu Police from Somali region. 2 fatalities reported.,2,1575999998,ETH
5268891,231,ETH3745,3745,2017-03-12,2017,1,Violence against civilians,Attack,Murle Ethnic Militia (South Sudan),,4,Civilians (Ethiopia),,7,47,Eastern Africa,Ethiopia,Gambela Peoples,Agnuak,Gambela Zuria,Gambella,8.2500,34.5833,2,Fana Broadcasting Corporate,National,18 were killed and dozens of children kidnapped in a series of cross border raid by Murle militants in Gambella's Gog and Jor areas. An Ethiopian envoy is in Juba as of Thursday to find the abducted children and discuss reoccuring security issues along the common border between the two countries.,6,1561469143,ETH
6410743,231,ETH3746,3746,2017-03-12,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,West Harerghe,Mieso,Bordode,9.2333,40.7500,1,Oromiya Media Network,International,Intense Clashes in Mieso reportedly leave 4 dead.,4,1575999998,ETH
6410744,231,ETH3747,3747,2017-03-12,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,Bale,Seweyna,Burka Dare,7.4833,41.5500,1,Oromiya Media Network,International,"16 killed and 18 wounded during clashes in Qote bulaa in Seweyna district of Bale. Reports indicate that thousands are fleeing the Liyu Police paramilitary force, causing food security concerns.",16,1575999998,ETH
5268890,231,ETH3744,3744,2017-03-11,2017,1,Violence against civilians,Attack,Murle Ethnic Militia (South Sudan),,4,Civilians (Ethiopia),,7,47,Eastern Africa,Ethiopia,Gambela Peoples,Agnuak,Gambela Zuria,Gambella,8.2500,34.5833,2,Fana Broadcasting Corporate,National,18 were killed and dozens of children kidnapped in a series of cross border raid by Murle militants in Gambella's Gog and Jor areas. An Ethiopian envoy is in Juba as of Thursday to find the abducted children and discuss reoccuring security issues along the common border between the two countries.,6,1561469143,ETH
6411557,231,ETH3743,3743,2017-03-10,2017,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Military Forces of Ethiopia (1995-2018),,1,13,Eastern Africa,Ethiopia,Amhara,South Gonder,Farta,Samara,11.8500,38.0167,2,Zehabesha,International,Two federal soldiers were found dead in 02 Kebele of Debre Tabor.,2,1576000001,ETH
6410031,231,ETH3739,3739,2017-03-10,2017,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37,Eastern Africa,Ethiopia,Amhara,North Gondar,Metema,Metema,12.9667,36.2000,1,ESAT,International,A fuel truck travelling from Sudan to Ethiopia came under attack in a place called Negade Bahir (metema) on the Ethiopian side of the border. No further information given at this time and the condition of the driver is unknown. No party claimed responsibility for the ambush.,0,1575999996,ETH
6764088,231,ETH3742,3742,2017-03-10,2017,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,AGUDM: Patriotic Ginbot 7 for Unity and Democratic Movement,,2,12,Eastern Africa,Ethiopia,Amhara,North Gondar,Gonder Zuria,Gonder,12.6000,37.4667,1,Zehabesha,International,"Armed supporters of the Ginbot 7 movement attacked the prison in Gena Sinroray, freeing several prisoners and harassing federal soldiers. Fatalities were reported but specific numbers are unknown.",3,1580162540,ETH
6410383,231,ETH3741,3741,2017-03-10,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,East Harerghe,Midega Tola,Midega,8.8690,42.1233,1,Oromiya Media Network,International,East Hararghe in the town of Midhaga tola - clashes between the Arrada Bilisuma militia (free Arada militia) and Liyu Police paramilitaries in the town of Mudhii Baalliitti continue with 1 policeman killed and 2 wounded. No information on Oromo wounded/fatalities.,1,1575999997,ETH
5268889,231,ETH3740,3740,2017-03-10,2017,1,Violence against civilians,Attack,Murle Ethnic Militia (South Sudan),,4,Civilians (Ethiopia),,7,47,Eastern Africa,Ethiopia,Gambela Peoples,Agnuak,Gambela Zuria,Gambella,8.2500,34.5833,2,Fana Broadcasting Corporate,National,18 were killed and dozens of children kidnapped in a series of cross border raid by Murle militants in Gambella's Gog and Jor areas. An Ethiopian envoy is in Juba as of Thursday to find the abducted children and discuss reoccuring security issues along the common border between the two countries.,6,1561469143,ETH
6411586,231,ETH3738,3738,2017-03-09,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Police Forces of Ethiopia (1995-2018),Oromo Ethnic Group (Ethiopia); Unidentified Armed Group (Ethiopia),1,11,Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.0490,1,Zehabesha,International,"A fight broke out between Oromiya region police officers and Liyu Police personnel when the latter attempted to build a house in front of the police station. State soldiers quickly intervened, seperating the two. Casualties are unknown at this time.",0,1576000001,ETH
6410750,231,ETH3737,3737,2017-03-08,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,East Harerghe,Fedis,Fedis,9.1394,42.0481,1,Oromiya Media Network,International,"Day two of clashes in Fedis: Two days of clashes in Fedis district, across a number of woredas. A total of 16 people killed including 10 Liyu Policemen, 2 Federal soldiers, and 4 Oromo citizens (including 2 women). Number of wounded much higher and fatalities are expected to rise.",8,1575999998,ETH
6410751,231,ETH3736,3736,2017-03-08,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,East Harerghe,Babile,Babile,9.2167,42.3333,1,Oromiya Media Network,International,Oromo militias clashed with Liyu Police paramilitaries. 7 Liyu Police reportedly killed and several more wounded.,7,1575999998,ETH
6410752,231,ETH3735,3735,2017-03-07,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,East Harerghe,Fedis,Fedis,9.1394,42.0481,1,Oromiya Media Network,International,"Day one of clashes in Fedis: Two days of clashes in Fedis district, across a number of woredas. A total of 16 people killed including 10 Liyu Policemen, 2 Federal soldiers, and 4 Oromo citizens (including 2 women). Number of wounded much higher and fatalities are expected to rise. Civilians are reportedly fleeing the city.",8,1575999998,ETH
6411550,231,ETH3734,3734,2017-03-06,2017,1,Explosions/Remote violence,Grenade,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),Government of Ethiopia (1995-2018),7,37,Eastern Africa,Ethiopia,Amhara,North Gondar,Gonder Zuria,Gonder,12.6000,37.4667,1,Zehabesha,International,"A bomb was reportedly thrown into the residence of the Mayor of Gonder, damaging the house but did not cause any fatalities. It is unclear who threw the bomb",0,1576000001,ETH
6410754,231,ETH3732,3732,2017-03-05,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,West Harerghe,Mieso,Mieso,9.2351,40.7548,1,Oromiya Media Network,International,"Intense clashes reported in Mieso, a total of 6 people were killed",6,1575999998,ETH
6410755,231,ETH3731,3731,2017-03-04,2017,1,Violence against civilians,Attack,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Civilians (Ethiopia),Oromo Ethnic Group (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,Bale,Rayitu,Bishan Oda,6.7000,41.1667,1,Oromiya Media Network,International,"In Bale Zone, Raytu district an invasion by members of the Liyu Police paramilitary force caused the displacement of a number of Oromo civilians. Sources also reported 'plundering' by the Liyu policemen, furthering tensions in the region.",0,1575999998,ETH
6410756,231,ETH3730,3730,2017-03-02,2017,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,East Harerghe,Babile,Babile,9.2167,42.3333,1,Oromiya Media Network,International,"Protests reported in Babile, with demonstrators taking to the streets to demand the removal of federal troops from the region.",0,1575999998,ETH
6410042,231,ETH3729,3729,2017-03-01,2017,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,Benishangul Peoples Liberation Movement,,2,12,Eastern Africa,Ethiopia,Benshangul-Gumaz,Asosa,Assosa,Asosa,10.0667,34.5333,3,ESAT,International,"Ethiopian Security forces reportedly killed 13 members of the Benishangul Gumuz People's Liberation Movement (BPLM) who'd traveled from Eritrea to attack the Grand Ethiopian Renaissance Dam. Eritrea denied any involvement. The other members of the group escaped to Sudan, where they were apprehended by the authorities and delivered back to Ethiopia.",13,1575999996,ETH
6410758,231,ETH3728,3728,2017-02-28,2017,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,East Harerghe,Gursum,Gursum,9.3500,42.4000,2,Oromiya Media Network,International,"Clashes reported between Liyu Police and local Oromo militias in Arada Misra, ending in the death of 3 Policemen and the wounding of 4 others.",3,1575999998,ETH
